record_id,rater_id,transcript_id,seed_id,guardrail,profile,variant_id,backend_model,target_turns,actual_turns,rating_duration_sec,g1,g2,g3,g4,g5,a1,a2,a3,a4,a5,a6,a7,a8,a9,s1,s2,r1,r2,r3,r4,r5,guessed_origin,guess_confidence,comment,chat_variability,created_at,transcript_path,a1_anchor,a2_anchor,a3_anchor,a4_anchor,a5_anchor,a6_anchor,a7_anchor,a8_anchor,a9_anchor,s1_anchor,s2_anchor,target_severity_label,functional_impact_label,notes.x,profession,specialization,years_practice,experience_with_mdd,notes.y,plausibility_index,defect_index,a1_error,a2_error,a3_error,a4_error,a5_error,a6_error,a7_error,a8_error,a9_error,symptom_error_mean,severity_error,impact_error
890,16,MDD-AI-SIMULATION-TX-0026,S01,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,51,4,4,5,4,4,2,2,3,2,1,3,2,2,1,2,2,2,2,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0026.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,0,0,1,1,0,1,0,0,1,0.4444444444444444,1,1
891,16,MDD-AI-SIMULATION-TX-0027,S02,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,42,4,4,5,4,5,2,2,3,2,2,3,1,2,1,2,2,2,2,2,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0027.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.8,1,0,1,1,1,0,0,0,1,0.5555555555555556,1,1
892,16,MDD-AI-SIMULATION-TX-0028,S03,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,68,4,4,5,4,5,3,3,3,2,2,3,3,2,1,3,3,2,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0028.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,1,1,1,1,0,1,0,0,0.6666666666666666,1,1
893,16,MDD-AI-SIMULATION-TX-0029,S04,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,34,96,4,4,5,4,5,2,3,3,0,1,3,2,2,0,2,2,2,2,1,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0029.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,1,1,0,0,1,1,0,0,0.5555555555555556,1,1
894,16,MDD-AI-SIMULATION-TX-0030,S05,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,117,4,5,5,4,5,3,3,3,2,2,3,2,2,0,2,2,2,2,1,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0030.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,1,1,1,1,0,1,0,0,0.6666666666666666,1,1
895,16,MDD-AI-SIMULATION-TX-0031,S06,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,34,51,4,4,4,4,4,2,3,3,1,2,3,2,2,0,2,2,2,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0031.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4,1.6,1,1,1,1,1,0,1,0,0,0.6666666666666666,1,1
896,16,MDD-AI-SIMULATION-TX-0032,S07,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,90,5,5,5,4,5,3,3,2,2,2,3,1,2,0,2,2,1,2,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0032.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,1,1,1,1,1,1,0,1,0,0.7777777777777778,1,1
897,16,MDD-AI-SIMULATION-TX-0033,S08,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,47,4,4,5,4,5,2,2,1,0,1,2,0,1,0,2,2,2,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0033.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,0,0,0,0,0,0,0,0,0.1111111111111111,0,0
898,16,MDD-AI-SIMULATION-TX-0034,S09,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,42,5,5,5,4,5,2,2,3,0,2,2,2,2,0,2,2,2,1,1,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0034.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,0,0,1,0,1,0,0,1,0,0.3333333333333333,1,1
899,16,MDD-AI-SIMULATION-TX-0035,S10,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,36,37,5,4,5,4,5,2,3,3,2,2,3,2,2,1,3,3,1,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0035.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,1,1,1,1,1,1,1,0,0,0.7777777777777778,0,0
900,16,MDD-AI-SIMULATION-TX-0036,S11,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,40,5,5,5,4,5,3,3,3,2,2,3,2,2,1,3,3,1,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0036.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,1,1,1,1,1,0,0,1,1,0.7777777777777778,0,1
901,16,MDD-AI-SIMULATION-TX-0037,S12,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,34,49,5,4,5,4,4,2,3,3,1,1,3,2,2,1,2,2,1,2,2,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0037.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.6,1,1,1,1,0,1,1,0,1,0.7777777777777778,1,1
902,16,MDD-AI-SIMULATION-TX-0038,S01,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,34,45,5,5,5,4,5,2,2,3,1,1,3,2,2,1,2,2,1,1,1,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0038.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,0,0,1,0,0,1,0,0,1,0.3333333333333333,1,1
903,16,MDD-AI-SIMULATION-TX-0039,S02,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,44,5,5,5,4,5,2,2,3,1,1,3,2,2,1,2,2,1,1,1,2,1,real_participant,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0039.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,1,0,1,0,0,0,1,0,1,0.4444444444444444,1,1
904,16,MDD-AI-SIMULATION-TX-0040,S03,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,34,47,5,4,5,4,5,3,3,3,2,2,3,2,2,1,3,3,1,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0040.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,1,1,1,1,1,0,0,0,0,0.5555555555555556,1,1
905,16,MDD-AI-SIMULATION-TX-0041,S04,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,47,4,4,5,4,5,2,3,3,0,1,3,2,2,1,2,2,1,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0041.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.4,1,1,1,0,0,1,1,0,1,0.6666666666666666,1,1
906,16,MDD-AI-SIMULATION-TX-0042,S05,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,48,4,4,5,4,5,3,3,3,2,2,3,2,2,0,3,3,2,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0042.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,1,1,1,1,0,1,0,0,0.6666666666666666,0,0
907,16,MDD-AI-SIMULATION-TX-0043,S06,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,30,43,4,4,4,4,4,2,3,3,1,2,3,1,2,0,2,2,2,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0043.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4,1.4,1,1,1,1,1,0,0,0,0,0.5555555555555556,1,1
908,16,MDD-AI-SIMULATION-TX-0044,S07,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,30,45,5,4,5,4,5,2,2,2,1,2,3,1,1,0,2,2,2,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0044.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,0,0,1,0,1,1,0,0,0,0.3333333333333333,1,1
909,16,MDD-AI-SIMULATION-TX-0045,S08,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,30,37,5,5,5,4,5,2,2,1,0,2,2,1,1,0,2,2,1,1,1,2,1,real_participant,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0045.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,1,0,0,0,1,0,1,0,0,0.3333333333333333,0,0
